Date,Open,High,Low,Close,Adj Close,Volume
2016-07-26,654.380005,659.080017,646.039978,654.539978,654.539978,19568531
2016-07-27,654.539978,657.960022,650.809998,654.130005,654.130005,18452583
2016-07-28,654.130005,657.400024,650.989990,655.429993,655.429993,17757920
2016-07-29,655.429993,657.549988,652.059998,654.739990,654.739990,12721755
2016-07-30,654.739990,654.919983,621.419983,621.869995,621.869995,39918066
2016-07-31,621.869995,627.890015,603.549988,607.000000,607.000000,41229298
2016-08-01,607.000000,613.750000,471.359985,513.429993,513.429993,75338595
2016-08-02,513.429993,573.059998,514.090027,566.440002,566.440002,47170751
2016-08-03,566.440002,584.890015,559.500000,576.219971,576.219971,25725471
2016-08-04,576.219971,579.969971,565.809998,574.659973,574.659973,15992890
2016-08-05,574.659973,596.679993,565.330017,586.450012,586.450012,14676841
2016-08-06,586.450012,596.010010,580.869995,590.849976,590.849976,15491523
2016-08-07,590.849976,594.239990,585.409973,589.239990,589.239990,14726811
2016-08-08,589.239990,591.200012,581.099976,585.250000,585.250000,15304277
2016-08-09,585.250000,600.520020,580.869995,590.940002,590.940002,29376783
2016-08-10,590.940002,599.150024,585.390015,587.840027,587.840027,23640952
2016-08-11,587.840027,591.140015,582.200012,587.140015,587.140015,15009452
2016-08-12,587.140015,590.070007,582.809998,584.590027,584.590027,11357750
2016-08-13,584.590027,585.799988,559.929993,569.059998,569.059998,18970094
2016-08-14,569.059998,574.969971,559.280029,566.950012,566.950012,19218972
2016-08-15,566.950012,583.380005,563.380005,580.190002,580.190002,21634083
2016-08-16,580.190002,581.099976,568.659973,572.340027,572.340027,18886741
2016-08-17,572.340027,579.530029,570.830017,573.390015,573.390015,17509679
2016-08-18,573.390015,577.859985,566.250000,574.559998,574.559998,14701426
2016-08-19,574.559998,583.500000,572.280029,582.609985,582.609985,13416843
2016-08-20,582.609985,585.320007,577.840027,580.659973,580.659973,8294321
2016-08-21,580.659973,591.900024,577.130005,587.469971,587.469971,19658058
2016-08-22,587.469971,589.869995,578.609985,583.559998,583.559998,18772369
2016-08-23,583.559998,584.469971,576.820007,579.659973,579.659973,16337141
2016-08-24,579.659973,580.710022,570.809998,577.960022,577.960022,18885349
2016-08-25,577.960022,582.729980,575.830017,579.369995,579.369995,12329289
2016-08-26,579.369995,580.409973,567.250000,570.349976,570.349976,10747219
2016-08-27,570.349976,576.320007,569.210022,574.979980,574.979980,7377921
2016-08-28,574.979980,578.609985,571.380005,574.229980,574.229980,13760854
2016-08-29,574.229980,579.940002,572.510010,577.320007,577.320007,15895354
2016-08-30,577.320007,578.250000,571.690002,573.880005,573.880005,14338795
2016-08-31,573.880005,704.969971,569.369995,571.989990,571.989990,14860164
2016-09-01,571.989990,577.599976,569.299988,575.289978,575.289978,15315755
2016-09-02,575.289978,604.969971,572.640015,598.840027,598.840027,21055514
2016-09-03,598.840027,615.200012,590.780029,609.549988,609.549988,18646011
2016-09-04,609.549988,610.609985,598.770020,605.760010,605.760010,15369832
2016-09-05,605.760010,611.950012,603.549988,610.440002,610.440002,14864563
2016-09-06,610.440002,616.479980,606.239990,613.210022,613.210022,18429525
2016-09-07,613.210022,629.299988,611.250000,625.570007,625.570007,22710390
2016-09-08,625.570007,627.580017,617.320007,623.159973,623.159973,17710151
2016-09-09,623.159973,627.450012,621.070007,624.520020,624.520020,9600113
2016-09-10,624.520020,630.770020,592.789978,605.609985,605.609985,22467346
2016-09-11,605.609985,610.619995,603.030029,607.979980,607.979980,17058938
2016-09-12,607.979980,612.030029,604.869995,608.609985,608.609985,16850869
2016-09-13,608.609985,612.159973,606.390015,609.539978,609.539978,14878860
2016-09-14,609.539978,610.729980,605.099976,608.109985,608.109985,13892193
2016-09-15,608.109985,610.359985,605.150024,607.780029,607.780029,13353736
2016-09-16,607.780029,609.609985,604.520020,607.080017,607.080017,9724490
2016-09-17,607.080017,612.380005,605.219971,610.700012,610.700012,10004923
2016-09-18,610.700012,612.409973,606.989990,609.849976,609.849976,12981851
2016-09-19,609.849976,611.270020,605.929993,609.239990,609.239990,13809380
2016-09-20,609.239990,608.820007,591.690002,597.159973,597.159973,22059386
2016-09-21,597.159973,599.780029,592.830017,595.630005,595.630005,13463966
2016-09-22,595.630005,603.700012,594.109985,602.919983,602.919983,15567036
2016-09-23,602.919983,605.919983,600.500000,602.590027,602.590027,8196210
2016-09-24,602.590027,604.869995,598.349976,601.489990,601.489990,8038079
2016-09-25,601.489990,608.460022,598.169983,606.539978,606.539978,16700407
2016-09-26,606.539978,608.969971,601.729980,605.469971,605.469971,15534315
2016-09-27,605.469971,606.900024,602.619995,604.669983,604.669983,11485005
2016-09-28,604.669983,607.229980,602.010010,604.700012,604.700012,15403975
2016-09-29,604.700012,608.780029,602.250000,608.140015,608.140015,14534745
2016-09-30,608.140015,615.000000,607.070007,613.409973,613.409973,10415543
2016-10-01,613.409973,614.210022,607.669983,610.690002,610.690002,10096653
2016-10-02,610.690002,613.200012,608.469971,611.599976,611.599976,13462741
2016-10-03,611.599976,612.679993,606.500000,608.960022,608.960022,15300692
2016-10-04,608.960022,613.650024,607.979980,611.820007,611.820007,14360536
2016-10-05,611.820007,612.679993,608.539978,610.969971,610.969971,13276337
2016-10-06,610.969971,619.429993,609.119995,616.030029,616.030029,20167399
2016-10-07,616.030029,619.559998,614.880005,617.650024,617.650024,8467434
2016-10-08,617.650024,618.349976,613.010010,615.770020,615.770020,8320759
2016-10-09,615.770020,618.809998,612.760010,617.289978,617.289978,15597892
2016-10-10,617.289978,642.349976,615.599976,640.450012,640.450012,35367127
2016-10-11,640.450012,642.510010,632.190002,635.989990,635.989990,17240000
2016-10-12,635.989990,639.520020,632.250000,635.599976,635.599976,16387361
2016-10-13,635.599976,640.460022,630.659973,637.919983,637.919983,20114873
2016-10-14,637.919983,641.400024,635.059998,637.030029,637.030029,7970927
2016-10-15,637.030029,642.179993,636.390015,640.119995,640.119995,8306925
2016-10-16,640.119995,641.289978,634.890015,637.369995,637.369995,17742610
2016-10-17,637.369995,639.340027,632.229980,635.340027,635.340027,15725013
2016-10-18,635.340027,637.270020,624.090027,629.059998,629.059998,22379197
2016-10-19,629.059998,630.830017,625.479980,628.340027,628.340027,13252110
2016-10-20,628.340027,633.260010,627.580017,630.450012,630.450012,17836383
2016-10-21,630.450012,659.890015,629.719971,655.479980,655.479980,24154228
2016-10-22,655.479980,661.200012,648.780029,653.030029,653.030029,14418212
2016-10-23,653.030029,654.320007,645.679993,650.489990,650.489990,21726106
2016-10-24,650.489990,662.539978,647.650024,651.000000,651.000000,24179462
2016-10-25,651.000000,678.390015,651.390015,674.669983,674.669983,31949607
2016-10-26,674.669983,687.880005,672.260010,682.299988,682.299988,31862181
2016-10-27,682.299988,688.429993,678.630005,686.239990,686.239990,26829414
2016-10-28,686.239990,720.190002,685.219971,714.950012,714.950012,38351348
2016-10-29,714.950012,714.909973,689.510010,697.270020,697.270020,27793236
2016-10-31,697.270020,707.210022,682.169983,698.669983,698.669983,26687188
2016-11-01,698.669983,734.359985,695.200012,726.760010,726.760010,49453950
2016-11-02,726.760010,735.780029,718.140015,733.510010,733.510010,28452232
2016-11-03,733.510010,744.429993,670.400024,684.869995,684.869995,69067917
2016-11-04,684.869995,706.640015,681.270020,702.080017,702.080017,33762721
2016-11-05,702.080017,706.380005,694.030029,702.109985,702.109985,15554565
2016-11-06,702.109985,714.130005,697.630005,709.909973,709.909973,18363567
2016-11-07,709.909973,711.659973,698.349976,705.400024,705.400024,21797370
2016-11-08,705.400024,714.630005,700.960022,710.900024,710.900024,28262235
2016-11-09,710.900024,741.229980,707.130005,721.419983,721.419983,51548567
2016-11-10,721.419983,723.020020,707.309998,714.570007,714.570007,23931322
2016-11-11,714.570007,719.789978,711.669983,714.969971,714.969971,18386841
2016-11-12,714.969971,717.369995,701.080017,704.270020,704.270020,19677656
2016-11-13,704.270020,705.609985,685.010010,701.969971,701.969971,25249834
2016-11-14,701.969971,708.030029,696.109985,704.559998,704.559998,26613445
2016-11-15,704.559998,716.929993,697.909973,711.099976,711.099976,29562740
2016-11-16,711.099976,745.979980,708.140015,740.280029,740.280029,58304902
2016-11-17,740.280029,751.909973,730.080017,737.530029,737.530029,46942756
2016-11-18,737.530029,751.429993,730.950012,746.960022,746.960022,29666065
2016-11-19,746.960022,755.340027,737.440002,747.890015,747.890015,19276573
2016-11-20,747.890015,752.260010,712.770020,728.510010,728.510010,34876785
2016-11-21,728.510010,744.330017,726.549988,736.190002,736.190002,24010681
2016-11-22,736.190002,754.010010,730.619995,749.340027,749.340027,33225195
2016-11-23,749.340027,750.929993,731.340027,741.070007,741.070007,28258203
2016-11-24,741.070007,744.239990,726.190002,735.309998,735.309998,27531777
2016-11-25,735.309998,741.250000,728.969971,740.390015,740.390015,21299510
2016-11-26,740.390015,740.960022,725.619995,734.140015,734.140015,16682481
2016-11-27,734.140015,738.289978,727.109985,729.419983,729.419983,15735824
2016-11-28,729.419983,738.099976,727.739990,733.299988,733.299988,25153838
2016-11-29,733.299988,737.039978,727.780029,732.559998,732.559998,24030304
2016-11-30,732.559998,745.390015,730.570007,742.489990,742.489990,29210351
2016-12-01,742.489990,755.479980,741.080017,752.630005,752.630005,40690942
2016-12-02,752.630005,779.020020,752.250000,770.940002,770.940002,48893613
2016-12-03,770.940002,772.320007,755.809998,764.239990,764.239990,30234128
2016-12-04,764.239990,769.229980,758.799988,766.390015,766.390015,14755120
2016-12-05,766.390015,769.179993,746.010010,754.340027,754.340027,39082688
2016-12-06,754.340027,762.479980,750.909973,758.210022,758.210022,25497771
2016-12-07,758.210022,769.020020,754.270020,765.559998,765.559998,26755412
2016-12-08,765.559998,773.409973,761.169983,768.489990,768.489990,22208497
2016-12-09,768.489990,773.479980,765.030029,770.479980,770.479980,18722048
2016-12-10,770.479980,776.960022,769.190002,774.000000,774.000000,14049110
2016-12-11,774.000000,774.159973,763.000000,767.909973,767.909973,13269086
2016-12-12,767.909973,781.260010,767.859985,778.469971,778.469971,22442991
2016-12-13,778.469971,790.330017,767.770020,778.739990,778.739990,25894856
2016-12-14,778.739990,780.770020,771.010010,776.500000,776.500000,19326375
2016-12-15,776.500000,780.270020,773.119995,775.210022,775.210022,20452116
2016-12-16,775.210022,783.940002,773.309998,782.049988,782.049988,21650384
2016-12-17,782.049988,791.570007,779.359985,787.169983,787.169983,18648778
2016-12-18,787.169983,791.260010,783.799988,789.010010,789.010010,11525747
2016-12-19,789.010010,793.729980,786.309998,789.789978,789.789978,20238681
2016-12-20,789.789978,800.020020,787.119995,799.099976,799.099976,27406319
2016-12-21,799.099976,833.130005,795.979980,829.210022,829.210022,53411082
2016-12-22,829.210022,874.679993,828.869995,860.150024,860.150024,60511618
2016-12-23,860.150024,920.260010,858.039978,917.169983,917.169983,91802931
2016-12-24,917.169983,920.489990,880.789978,891.070007,891.070007,41576781
2016-12-25,891.070007,895.239990,851.419983,891.070007,891.070007,37173377
2016-12-26,891.070007,909.320007,885.880005,898.380005,898.380005,35002753
2016-12-27,898.380005,937.909973,893.380005,925.780029,925.780029,45966615
2016-12-28,925.780029,974.510010,925.489990,972.169983,972.169983,73811803
2016-12-29,972.169983,982.570007,949.229980,971.080017,971.080017,59226667
2016-12-30,971.080017,971.590027,927.400024,959.039978,959.039978,67449149
2016-12-31,959.039978,965.469971,942.400024,963.380005,963.380005,26379401
2017-01-01,963.380005,1001.609985,956.099976,995.440002,995.440002,40570922
2017-01-02,995.440002,1031.680054,990.200012,1017.049988,1017.049988,66038073
2017-01-03,1017.049988,1035.469971,1006.530029,1033.300049,1033.300049,56085870
2017-01-04,1033.300049,1148.540039,1022.320007,1135.410034,1135.410034,170584623
2017-01-05,1135.410034,1150.630005,874.530029,989.349976,989.349976,244839289
2017-01-06,989.349976,1027.420044,852.549988,886.159973,886.159973,179160668
2017-01-07,886.159973,900.859985,806.659973,888.869995,888.869995,113037531
2017-01-08,888.869995,936.130005,875.849976,900.859985,900.859985,70298340
2017-01-09,900.859985,910.469971,870.909973,899.780029,899.780029,55963281
2017-01-10,899.780029,911.320007,890.119995,904.369995,904.369995,48644106
2017-01-11,904.369995,917.650024,751.630005,785.429993,785.429993,160194109
2017-01-12,785.429993,828.210022,739.549988,810.109985,810.109985,93986701
2017-01-13,810.109985,835.049988,771.000000,824.830017,824.830017,72555875
2017-01-14,824.830017,838.900024,808.270020,819.630005,819.630005,36594482
2017-01-15,819.630005,826.429993,808.630005,821.169983,821.169983,20004735
2017-01-16,821.169983,836.659973,817.700012,827.340027,827.340027,27592899
2017-01-17,827.340027,906.380005,825.039978,899.659973,899.659973,72272727
2017-01-18,899.659973,913.669983,845.869995,872.030029,872.030029,61042392
2017-01-19,872.030029,905.280029,870.710022,895.210022,895.210022,52300814
2017-01-20,895.210022,901.489990,878.900024,892.909973,892.909973,34847130
2017-01-21,892.909973,928.929993,889.460022,919.840027,919.840027,37129176
2017-01-22,919.840027,938.380005,888.619995,918.840027,918.840027,44074299
2017-01-23,918.840027,927.979980,910.849976,921.460022,921.460022,30261054
2017-01-24,921.460022,925.609985,889.150024,893.750000,893.750000,53468911
2017-01-25,893.750000,905.700012,883.630005,894.409973,894.409973,34014866
2017-01-26,894.409973,919.320007,893.489990,915.559998,915.559998,30795685
2017-01-27,915.559998,922.559998,907.919983,918.010010,918.010010,28503144
2017-01-28,918.010010,921.890015,912.840027,918.510010,918.510010,13251844
2017-01-29,918.510010,922.400024,912.679993,914.549988,914.549988,10214368
2017-01-30,914.549988,922.349976,911.510010,920.729980,920.729980,17604172
2017-01-31,920.729980,967.450012,917.380005,965.489990,965.489990,51869216
2017-02-01,965.489990,986.570007,959.820007,982.429993,982.429993,44035816
2017-02-02,982.429993,1009.130005,973.500000,1003.969971,1003.969971,50633910
2017-02-03,1003.969971,1023.719971,989.210022,1013.020020,1013.020020,62431017
2017-02-04,1013.020020,1041.040039,1000.409973,1031.849976,1031.849976,40406542
2017-02-05,1031.849976,1033.660034,1004.049988,1016.109985,1016.109985,31669956
2017-02-06,1016.109985,1030.599976,1010.830017,1024.670044,1024.670044,32828350
2017-02-07,1024.670044,1054.099976,1019.869995,1049.560059,1049.560059,41318349
2017-02-08,1049.560059,1069.229980,1020.330017,1055.489990,1055.489990,68336320
2017-02-09,1055.489990,1073.030029,924.650024,978.960022,978.960022,145839317
2017-02-10,978.960022,1005.599976,947.020020,997.609985,997.609985,60639111
2017-02-11,997.609985,1014.320007,983.929993,1008.320007,1008.320007,28504495
2017-02-12,1008.320007,1007.820007,992.450012,996.520020,996.520020,14825023
2017-02-13,996.520020,1007.609985,975.099976,995.359985,995.359985,32785064
2017-02-14,995.359985,1013.799988,986.460022,1008.340027,1008.340027,39810076
2017-02-15,1008.340027,1010.929993,999.729980,1008.190002,1008.190002,23569549
2017-02-16,1008.190002,1040.280029,1007.390015,1031.930054,1031.930054,39114743
2017-02-17,1031.930054,1057.390015,1025.869995,1049.410034,1049.410034,47815360
2017-02-18,1049.410034,1063.209961,1044.680054,1052.280029,1052.280029,26856521
2017-02-19,1052.280029,1056.479980,1037.670044,1048.890015,1048.890015,18876881
2017-02-20,1048.890015,1081.780029,1040.989990,1077.560059,1077.560059,32959720
2017-02-21,1077.560059,1123.030029,1073.540039,1119.030029,1119.030029,62908569
2017-02-22,1119.030029,1132.250000,1094.829956,1120.459961,1120.459961,53647453
2017-02-23,1120.459961,1181.599976,1113.540039,1171.910034,1171.910034,75663167
2017-02-24,1171.910034,1211.739990,1092.410034,1176.489990,1176.489990,126978010
2017-02-25,1176.489990,1180.010010,1116.209961,1149.050049,1149.050049,53003830
2017-02-26,1149.050049,1177.469971,1130.609985,1171.579956,1171.579956,35750258
2017-02-27,1171.579956,1195.819946,1164.270020,1188.829956,1188.829956,42035366
2017-02-28,1188.829956,1208.219971,1175.750000,1189.270020,1189.270020,60371869
2017-03-01,1189.270020,1225.040039,1154.550049,1222.660034,1222.660034,61964760
2017-03-02,1222.660034,1286.979980,1211.959961,1255.469971,1255.469971,98040639
2017-03-03,1255.469971,1291.349976,1250.800049,1283.300049,1283.300049,85876262
2017-03-04,1283.300049,1285.780029,1228.729980,1264.319946,1264.319946,48597934
2017-03-05,1264.319946,1273.280029,1242.099976,1271.219971,1271.219971,32104972
2017-03-06,1271.219971,1280.609985,1261.000000,1277.010010,1277.010010,39591110
2017-03-07,1277.010010,1280.890015,1148.660034,1232.689941,1232.689941,108673876
2017-03-08,1232.689941,1242.040039,1136.880005,1146.969971,1146.969971,116342973
2017-03-09,1146.969971,1206.969971,1129.349976,1191.329956,1191.329956,70427061
2017-03-10,1191.329956,1330.420044,988.690002,1112.390015,1112.390015,223836041
2017-03-11,1112.390015,1202.689941,1104.780029,1179.219971,1179.219971,82387198
2017-03-12,1179.219971,1235.459961,1160.900024,1225.109985,1225.109985,53441762
2017-03-13,1225.109985,1245.630005,1205.609985,1238.189941,1238.189941,74376298
2017-03-14,1238.189941,1255.520020,1218.380005,1243.140015,1243.140015,56058617
2017-03-15,1243.140015,1256.949951,1236.430054,1253.430054,1253.430054,54486699
2017-03-16,1253.430054,1260.239990,1118.959961,1172.880005,1172.880005,159409024
2017-03-17,1172.880005,1174.900024,1063.479980,1071.709961,1071.709961,183879768
2017-03-18,1071.709961,1103.609985,940.179993,971.380005,971.380005,212772055
2017-03-19,971.380005,1063.670044,967.309998,1022.599976,1022.599976,108128237
2017-03-20,1022.599976,1057.500000,1005.049988,1047.510010,1047.510010,63833143
2017-03-21,1047.510010,1125.530029,1043.869995,1121.290039,1121.290039,101051998
2017-03-22,1121.290039,1121.880005,997.780029,1044.719971,1044.719971,120730492
2017-03-23,1044.719971,1062.790039,1022.020020,1035.030029,1035.030029,58898141
2017-03-24,1035.030029,1038.380005,927.349976,939.700012,939.700012,130042865
2017-03-25,939.700012,995.960022,890.429993,966.299988,966.299988,118395054
2017-03-26,966.299988,1004.320007,946.650024,969.440002,969.440002,83255983
2017-03-26,969.440002,1048.849976,961.799988,1045.140015,1045.140015,92332221
2017-03-27,1045.140015,1068.410034,1015.450012,1044.420044,1044.420044,83567551
2017-03-28,1044.420044,1058.660034,1008.340027,1041.900024,1041.900024,71261535
2017-03-29,1041.900024,1052.660034,1020.929993,1037.910034,1037.910034,77633883
2017-03-30,1037.910034,1088.199951,1035.180054,1079.109985,1079.109985,96543920
2017-03-31,1079.109985,1103.739990,1067.469971,1086.119995,1086.119995,55020078
2017-04-01,1086.119995,1109.479980,1074.209961,1097.400024,1097.400024,77853933
2017-04-02,1097.400024,1157.869995,1095.550049,1147.560059,1147.560059,111870807
2017-04-03,1147.560059,1161.189941,1122.150024,1141.770020,1141.770020,81164094
2017-04-04,1141.770020,1143.839966,1110.060059,1129.869995,1129.869995,78335573
2017-04-05,1129.869995,1201.550049,1130.510010,1188.699951,1188.699951,108182158
2017-04-06,1188.699951,1201.229980,1173.180054,1190.489990,1190.489990,71184485
2017-04-07,1190.489990,1198.219971,1166.650024,1180.780029,1180.780029,39393003
2017-04-08,1180.780029,1215.099976,1173.989990,1204.339966,1204.339966,54498333
2017-04-09,1204.339966,1214.869995,1194.810059,1206.709961,1206.709961,48473680
2017-04-10,1206.709961,1229.569946,1195.760010,1220.739990,1220.739990,45563707
2017-04-11,1220.739990,1225.459961,1207.359985,1212.530029,1212.530029,54699396
2017-04-12,1212.530029,1218.660034,1150.290039,1176.199951,1176.199951,78456422
2017-04-13,1176.199951,1195.400024,1162.160034,1177.329956,1177.329956,56129576
2017-04-14,1177.329956,1194.849976,841.530029,1176.989990,1176.989990,33877537
2017-04-15,1176.989990,1187.969971,1166.739990,1176.800049,1176.800049,22538918
2017-04-16,1176.800049,1202.969971,1172.810059,1194.010010,1194.010010,56095607
2017-04-17,1194.010010,1213.880005,1191.140015,1206.089966,1206.089966,64900219
2017-04-18,1206.089966,1218.209961,1194.079956,1215.199951,1215.199951,53034357
2017-04-19,1215.199951,1246.640015,1210.670044,1238.089966,1238.089966,69223360
2017-04-20,1238.089966,1256.969971,1235.560059,1249.640015,1249.640015,52498296
2017-04-21,1249.640015,1256.969971,1215.780029,1240.890015,1240.890015,55776932
2017-04-22,1240.890015,1256.229980,1223.060059,1249.140015,1249.140015,54224355
2017-04-23,1249.140015,1256.359985,1234.859985,1248.180054,1248.180054,49281629
2017-04-24,1248.180054,1272.619995,1244.209961,1264.310059,1264.310059,56659016
2017-04-25,1264.310059,1309.199951,1263.000000,1286.630005,1286.630005,77649710
2017-04-26,1286.630005,1346.790039,1285.300049,1332.910034,1332.910034,83319636
2017-04-27,1332.910034,1356.150024,1287.619995,1329.619995,1329.619995,104536476
2017-04-28,1329.619995,1343.689941,1314.150024,1336.280029,1336.280029,55982468
2017-04-29,1336.280029,1358.939941,1309.660034,1351.910034,1351.910034,55470285
2017-04-30,1351.910034,1448.680054,1342.780029,1415.810059,1415.810059,144414038
2017-05-01,1415.810059,1471.140015,1394.829956,1445.930054,1445.930054,103342244
2017-05-02,1445.930054,1496.390015,1424.050049,1485.550049,1485.550049,122551707
2017-05-03,1485.550049,1609.839966,1437.109985,1516.760010,1516.760010,213084949
2017-05-04,1516.760010,1588.109985,1485.010010,1507.770020,1507.770020,188015771
2017-05-05,1507.770020,1560.420044,1503.930054,1545.290039,1545.290039,92747185
2017-05-06,1545.290039,1572.890015,1495.180054,1554.449951,1554.449951,111708072
2017-05-07,1554.449951,1667.670044,1552.859985,1664.469971,1664.469971,174687869
2017-05-08,1664.469971,1757.390015,1619.969971,1697.500000,1697.500000,219169486
2017-05-09,1697.500000,1766.180054,1664.989990,1752.310059,1752.310059,156203600
2017-05-10,1752.310059,1864.760010,1741.540039,1819.290039,1819.290039,198829123
2017-05-11,1819.290039,1822.510010,1641.180054,1686.390015,1686.390015,192159873
2017-05-12,1686.390015,1770.500000,1594.589966,1763.739990,1763.739990,128390095
2017-05-13,1763.739990,1802.750000,1736.130005,1772.550049,1772.550049,72874378
2017-05-14,1772.550049,1776.650024,1656.810059,1708.920044,1708.920044,138499150
2017-05-15,1708.920044,1752.550049,1653.719971,1729.339966,1729.339966,130379207
2017-05-16,1729.339966,1842.829956,1703.969971,1801.300049,1801.300049,170954154
2017-05-17,1801.300049,1980.489990,1791.119995,1880.989990,1880.989990,135901905
2017-05-18,1880.989990,1969.699951,1875.280029,1962.000000,1962.000000,191523926
2017-05-19,1962.000000,2048.449951,1944.400024,2040.180054,2040.180054,179346919
2017-05-20,2040.180054,2094.939941,1980.069946,2044.189941,2044.189941,161036810
2017-05-21,2044.189941,2264.760010,1998.609985,2124.409912,2124.409912,373482496
2017-05-22,2124.409912,2286.300049,2110.780029,2272.580078,2272.580078,251969081
2017-05-23,2272.580078,2496.979980,2263.290039,2445.280029,2445.280029,353734030
2017-05-24,2445.280029,2781.760010,2210.479980,2307.219971,2307.219971,622139030
2017-05-25,2306.959961,2616.520020,2051.449951,2244.889893,2244.889893,441342711
2017-05-26,2244.889893,2322.370117,1868.560059,2052.429932,2052.429932,446034004
2017-05-27,2052.429932,2300.520020,2051.070068,2189.020020,2189.020020,266766116
2017-05-28,2189.020020,2337.350098,2117.340088,2278.209961,2278.209961,204101576
2017-05-29,2278.209961,2329.260010,2147.100098,2192.550049,2192.550049,270069146
2017-05-30,2192.550049,2330.620117,2168.370117,2303.340088,2303.340088,261223035
2017-05-31,2303.340088,2460.840088,2303.340088,2412.649902,2412.649902,290070431
2017-06-01,2412.649902,2493.969971,2385.590088,2492.600098,2492.600098,199765372
2017-06-02,2492.600098,2582.770020,2449.949951,2545.429932,2545.429932,177168595
2017-06-03,2545.429932,2559.790039,2478.179932,2524.060059,2524.060059,149060810
2017-06-04,2524.060059,2705.379883,2523.919922,2704.959961,2704.959961,225611887
2017-06-05,2704.959961,2931.239990,2699.679932,2870.500000,2870.500000,538772473
2017-06-06,2870.500000,2880.949951,2626.560059,2691.510010,2691.510010,340329903
2017-06-07,2691.510010,2808.409912,2623.610107,2798.780029,2798.780029,260898606
2017-06-08,2798.780029,2852.070068,2786.070068,2811.429932,2811.429932,189237110
2017-06-09,2811.429932,2914.189941,2807.360107,2900.250000,2900.250000,246869682
2017-06-10,2900.250000,2977.860107,2867.250000,2973.449951,2973.449951,241516660
2017-06-11,2973.449951,2985.060059,2483.629883,2656.770020,2656.770020,585158909
2017-06-12,2656.770020,2784.770020,2647.439941,2712.989990,2712.989990,314476276
2017-06-13,2712.989990,2803.719971,2348.989990,2467.270020,2467.270020,448294279
2017-06-14,2467.270020,2521.600098,2125.560059,2442.459961,2442.459961,606264366
2017-06-15,2442.459961,2536.419922,2335.280029,2508.580078,2508.580078,286630757
2017-06-16,2508.580078,2690.709961,2454.810059,2655.100098,2655.100098,246698591
2017-06-17,2655.100098,2676.040039,2488.590088,2539.560059,2539.560059,235239296
2017-06-18,2539.560059,2617.750000,2518.780029,2616.820068,2616.820068,210372750
2017-06-19,2616.820068,2800.479980,2613.979980,2754.379883,2754.379883,300034010
2017-06-20,2754.379883,2804.409912,2624.350098,2677.620117,2677.620117,313234721
2017-06-21,2677.620117,2757.320068,2623.169922,2722.840088,2722.840088,210318780
2017-06-22,2722.840088,2759.659912,2699.479980,2710.370117,2710.370117,155303414
2017-06-23,2710.370117,2741.560059,2540.350098,2590.050049,2590.050049,228007287
2017-06-24,2590.050049,2660.659912,2472.370117,2541.620117,2541.620117,220679135
2017-06-25,2541.620117,2584.750000,2327.260010,2446.050049,2446.050049,401912134
2017-06-26,2446.050049,2585.060059,2309.629883,2583.750000,2583.750000,381517099
2017-06-27,2583.750000,2616.949951,2490.110107,2577.739990,2577.739990,279792448
2017-06-28,2577.739990,2605.860107,2526.510010,2558.370117,2558.370117,191733499
2017-06-29,2558.370117,2576.280029,2469.540039,2480.610107,2480.610107,183878856
2017-06-30,2480.610107,2529.620117,2387.469971,2424.610107,2424.610107,160661673
2017-07-01,2424.610107,2555.340088,2375.860107,2536.459961,2536.459961,165839565
2017-07-02,2536.459961,2617.479980,2506.300049,2572.469971,2572.469971,212244951
2017-07-03,2572.469971,2658.729980,2569.989990,2617.320068,2617.320068,210433639
2017-07-04,2617.320068,2642.739990,2562.040039,2627.860107,2627.860107,232257106
2017-07-05,2627.860107,2634.840088,2581.800049,2614.239990,2614.239990,156558009
2017-07-06,2614.239990,2617.479980,2484.729980,2513.879883,2513.879883,229168229
2017-07-07,2513.879883,2568.729980,2480.620117,2564.860107,2564.860107,136973389
2017-07-08,2564.860107,2576.729980,2509.649902,2511.429932,2511.429932,99506518
2017-07-09,2511.429932,2530.340088,2271.790039,2344.020020,2344.020020,297270301
2017-07-10,2344.020020,2412.750000,2265.479980,2324.290039,2324.290039,341998621
2017-07-11,2324.290039,2424.820068,2262.080078,2403.090088,2403.090088,257095280
2017-07-12,2403.090088,2436.659912,2334.959961,2362.439941,2362.439941,208630220
2017-07-13,2362.439941,2370.530029,2165.360107,2234.169922,2234.169922,257704533
2017-07-14,2234.169922,2237.129883,1974.030029,1975.079956,1975.079956,320719096
2017-07-15,1975.079956,2044.410034,1808.989990,1914.089966,1914.089966,364287861
2017-07-16,1914.089966,2233.830078,1913.790039,2233.389893,2233.389893,368366495
2017-07-17,2233.389893,2400.739990,2164.590088,2320.229980,2320.229980,465220151
2017-07-18,2320.229980,2412.379883,2243.129883,2282.580078,2282.580078,357639189
2017-07-19,2282.580078,2932.810059,2282.110107,2866.020020,2866.020020,807416890
2017-07-20,2866.020020,2873.959961,2622.540039,2675.080078,2675.080078,529154789
2017-07-21,2675.080078,2876.709961,2658.590088,2836.530029,2836.530029,341992860
2017-07-22,2836.530029,2856.669922,2675.649902,2756.610107,2756.610107,299869260
2017-07-23,2756.610107,2798.889893,2715.689941,2763.419922,2763.419922,229047365
2017-07-24,2763.419922,2779.080078,2472.620117,2582.580078,2582.580078,534765380
